TABLE_NAME,PKCOLUMNNAME,RTABLE,RCOLUMNNAME
LAND_AREA,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
LAND_AGREEMENT,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
INT_SET_STATUS,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
INTEREST_SET,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
HSE_INCIDENT_TYPE,SOURCE,R_SOURCE,SOURCE
HSE_INCIDENT_SEVERITY,SOURCE,R_SOURCE,SOURCE
HSE_INCIDENT_INTERACTION,SOURCE,R_SOURCE,SOURCE
FOSSIL_TAXON_LEAF,SOURCE,R_SOURCE,SOURCE
HSE_INCIDENT_BA,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
FOSSIL_NAME_SET,SOURCE,R_SOURCE,SOURCE
FIN_XREF,SOURCE,R_SOURCE,SOURCE
FIELD_ALIAS,SOURCE,R_SOURCE,SOURCE
FACILITY_MAINTAIN,SOURCE,R_SOURCE,SOURCE
FOSSIL_NAME_SET,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
FIN_COST_SUMMARY,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
FACILITY_RESTRICTION,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
FACILITY_RATE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
FACILITY_LIC_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
FACILITY_LIC_STATUS,SOURCE,R_SOURCE,SOURCE
FACILITY_LICENSE,SOURCE,R_SOURCE,SOURCE
FACILITY_EQUIPMENT,SOURCE,R_SOURCE,SOURCE
FACILITY_DESCRIPTION,SOURCE,R_SOURCE,SOURCE
FACILITY_LICENSE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
ENT_COMPONENT,SOURCE,R_SOURCE,SOURCE
CONT_BA_SERVICE,SOURCE,R_SOURCE,SOURCE
CONT_BA,SOURCE,R_SOURCE,SOURCE
CONT_EXEMPTION,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
CONTEST_REMARK,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
CONSENT_COMPONENT,SOURCE,R_SOURCE,SOURCE
CONSULT_ISSUE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
CONSULT,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
CLASS_LEVEL_XREF,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
BA_LICENSE_COND_TYPE,SOURCE,R_SOURCE,SOURCE
BA_EMPLOYEE,SOURCE,R_SOURCE,SOURCE
BA_ALIAS,SOURCE,R_SOURCE,SOURCE
BA_PERMIT,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
BA_ORGANIZATION,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
BA_LICENSE_COND_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
BA_CREW_MEMBER,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
WELL_TREATMENT,SOURCE,R_SOURCE,SOURCE
WELL_TEST_RECOVERY,SOURCE,R_SOURCE,SOURCE
WELL_PERFORATION,SOURCE,R_SOURCE,SOURCE
WELL_NODE_VERSION,SOURCE,R_SOURCE,SOURCE
APPLIC_REMARK,SOURCE,R_SOURCE,SOURCE
APPLIC_AREA,SOURCE,R_SOURCE,SOURCE
APPLIC_ALIAS,SOURCE,R_SOURCE,SOURCE
Z_PDEN_VOL_BY_MONTH,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
WELL_TEST,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
WELL_LOG_CURVE,SOURCE,R_SOURCE,SOURCE
WELL_DRILL_PERIOD_INV,SOURCE,R_SOURCE,SOURCE
WELL_DRILL_PERIOD_CREW,SOURCE,R_SOURCE,SOURCE
WELL_DRILL_MUD_WEIGHT,SOURCE,R_SOURCE,SOURCE
WELL_BA_SERVICE,SOURCE,R_SOURCE,SOURCE
WELL_LICENSE_COND,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
WELL_DRILL_REPORT,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
WELL_DRILL_PERIOD,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
WELL_DRILL_MUD_ADDITIVE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
WELL_DRILL_ADD_INV,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
SEIS_LICENSE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
RM_PHYSICAL_ITEM,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
RESENT_ECO_SCHEDULE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
FOSSIL_DESC,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
EQUIPMENT_USE_STAT,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
SEIS_VESSEL,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_TRANS_TYPE,SOURCE,R_SOURCE,SOURCE
SAMPLE_OIL_ANALYSIS,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
SAMPLE_ANAL_COMPONENT,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_WO_XREF_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_WO_INSTRUCTION,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_WO_BA_ROLE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_TRANS_STATUS,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_SAMPLE_SHAPE,SOURCE,R_SOURCE,SOURCE
R_PROJECT_EQUIP_ROLE,SOURCE,R_SOURCE,SOURCE
R_SEIS_PATCH_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_PROJECT_COMP_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_PROJECT_BA_ROLE,SOURCE,R_SOURCE,SOURCE
R_GEOMETRY_FORMAT,SOURCE,R_SOURCE,SOURCE
R_PROJECT_COMP_REASON,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_MUD_COLLECT_REASON,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_LITH_CONSOLIDATION,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_LAND_CASH_BID_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_FAC_MAINT_STATUS_TYPE,SOURCE,R_SOURCE,SOURCE
R_EQUIP_STATUS_TYPE,SOURCE,R_SOURCE,SOURCE
R_DECRYPT_TYPE,SOURCE,R_SOURCE,SOURCE
R_CONSULT_XREF_TYPE,SOURCE,R_SOURCE,SOURCE
R_FAC_SPEC_REFERENCE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_FAC_PIPE_COVER,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_FAC_MAINTAIN_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_COLLAR_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
RM_WELL_LOG,SOURCE,R_SOURCE,SOURCE
RM_TRACE_HEADER,SOURCE,R_SOURCE,SOURCE
RM_THESAURUS_GLOSSARY,SOURCE,R_SOURCE,SOURCE
RM_SPATIAL_DATASET,SOURCE,R_SOURCE,SOURCE
R_BH_PRESS_TEST_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
RM_TRACE_HEADER,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
RM_SPATIAL_DATASET,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
RM_DATA_STORE_HIER,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
RM_COPY_RECORD,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
RM_AUX_CHANNEL,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
PROJECT_BA_ROLE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
PROJECT_ALIAS,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
PDEN_VOL_SUMM_OTHER,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
LAND_SALE_BA_SERVICE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
CS_COORD_TRANS_VALUE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
CONT_VOTING_PROC,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
CONT_MKTG_ELECT_SUBST,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
Z_WELL_WATER_ANALYSIS,TEST_TYPE,R_WELL_TEST_TYPE,WELL_TEST_TYPE
Z_WELL_OIL_VISCOSITY,OIL_TYPE,R_OIL_TYPE,OIL_TYPE
Z_PDEN_GAS_ANALYSIS,SAMPLE_LOCATION,R_SAMPLE_LOCATION,SAMPLE_LOCATION
WORK_ORDER_XREF,WO_XREF_TYPE,R_WO_XREF_TYPE,WO_XREF_TYPE
WORK_ORDER_ALIAS,LANGUAGE_ID,R_LANGUAGE,LANGUAGE_ID
WELL_VERSION,STATUS_TYPE,R_WELL_STATUS,STATUS_TYPE
WELL_TUBULAR,COUPLING_TYPE,R_COUPLING_TYPE,COUPLING_TYPE
WELL_TUBULAR,COLLAR_TYPE,R_COLLAR_TYPE,COLLAR_TYPE
WELL_TREATMENT,TREATMENT_STATUS,R_COMPLETION_STATUS,STATUS_TYPE
WELL_TEST_REMARK,REMARK_TYPE,R_REMARK_TYPE,REMARK_TYPE
WELL_TEST,TEST_SUBTYPE,R_TEST_SUBTYPE,TEST_TYPE
WELL_SUPPORT_FACILITY,DEPTH_DATUM,R_WELL_DATUM_TYPE,WELL_DATUM_TYPE
WELL_STATUS,STATUS,R_WELL_STATUS,STATUS
WELL_STATUS,TIMEZONE,R_TIMEZONE,TIMEZONE
WELL_PRESSURE_BH,BH_TEST_CODE,R_BH_PRESS_TEST_TYPE,BH_PRESSURE_TEST_TYPE
WELL_PRESSURE_BH,BHP_METHOD,R_BHP_METHOD,BHP_METHOD
WELL_PRESSURE,WELL_TEST_TYPE,R_WELL_TEST_TYPE,WELL_TEST_TYPE
WELL_NODE_VERSION,LOCATION_TYPE,R_LOCATION_TYPE,LOCATION_TYPE
WELL_LOG_CURVE_CLASS,SYSTEM_TYPE,R_LOG_CRV_CLASS_SYSTEM,SYSTEM_TYPE
WELL_LOG_CURVE,CURVE_QUALITY,R_QUALITY,QUALITY
WELL_LICENSE_VIOLATION,VIOLATION_TYPE,R_WELL_LIC_VIOL_TYPE,VIOLATION_TYPE
WELL_DRILL_WEATHER,ROAD_CONDITION,R_ROAD_CONDITION,ROAD_CONDITION
WELL_DRILL_REPORT,START_TIMEZONE,R_TIMEZONE,TIMEZONE
WELL_DRILL_PERIOD_SERV,SERVICE_METRIC,R_WELL_SERV_METRIC_CODE,SERVICE_METRIC
WELL_DRILL_PERIOD_SERV,METRIC_CODE,R_WELL_SERV_METRIC_CODE,SERVICE_METRIC
WELL_DIR_SRVY_STATION,NS_DIRECTION,R_NS_DIRECTION,NS_DIRECTION
WELL_DIR_SRVY,COMPUTE_METHOD,R_DIR_SRVY_COMPUTE,COMPUTE_METHOD
WELL_DIR_SRVY,REPORT_LOG_DATUM,R_WELL_DATUM_TYPE,WELL_DATUM_TYPE
WELL_CORE_SAMPLE_ANAL,KMAX_QUALIFIER,R_OPERAND_QUALIFIER,OPERAND_QUALIFIER
WELL_CORE,CORE_TYPE,R_CORE_TYPE,CORE_TYPE
WELL_CORE,CORING_FLUID,R_DRILLING_MEDIA,DRILLING_MEDIA
WELL_ACTIVITY_TYPE_ALIAS,LANGUAGE_ID,R_LANGUAGE,LANGUAGE_ID
WELL,ENVIRONMENT_TYPE,R_ENVIRONMENT,ENVIRONMENT_TYPE
WELL,CURRENT_CLASS,R_WELL_CLASS,WELL_CLASS
WELL,ELEV_REF_DATUM,R_WATER_DATUM,WATER_DATUM
WELL,WATER_DEPTH_DATUM,R_WATER_DATUM,WATER_DATUM
STRAT_UNIT,STRAT_UNIT_TYPE,R_STRAT_UNIT_TYPE,STRAT_UNIT_TYPE
STRAT_UNIT,FAULT_TYPE,R_FAULT_TYPE,FAULT_TYPE
STRAT_EQUIVALENCE,STRAT_EQUIVALENCE_TYPE,R_STRAT_EQUIV_TYPE,STRAT_EQUIVALENCE_TYPE
STRAT_COLUMN_UNIT,SW_APPLICATION_ID,R_SW_APPLICATION,SW_APPLICATION_ID
STRAT_COLUMN,STRAT_COLUMN_TYPE,R_STRAT_COLUMN_TYPE,STRAT_COLUMN_TYPE
STRAT_ALIAS,LANGUAGE_ID,R_LANGUAGE,LANGUAGE_ID
SP_POINT_VERSION,EW_DIRECTION,R_EW_DIRECTION,EW_DIRECTION
SP_POINT_VERSION,VERSION_TYPE,R_SP_POINT_VERSION_TYPE,VERSION_TYPE
SP_PARCEL_M_B,NS_START_LINE,R_NS_START_LINE,NS_START_LINE
SP_PARCEL_M_B,ORIENTATION,R_ORIENTATION,ORIENTATION
SP_PARCEL_LOT,PARCEL_LOT_TYPE,R_PARCEL_LOT_TYPE,PARCEL_LOT_TYPE
SP_MINERAL_ZONE,TOP_QUALIFIER,R_STRAT_UNIT_QUALIFIER,QUALIFIER
SP_LINE_POINT_VERSION,EW_DIRECTION,R_EW_DIRECTION,EW_DIRECTION
SP_LINE_POINT,POINT_POSITION,R_NODE_POSITION,NODE_POSITION
SP_LINE,REFERENCE_DATUM,R_SEIS_REF_DATUM,REFERENCE_DATUM
SP_DESC_XREF,SPATIAL_XREF_TYPE,R_SPATIAL_XREF_TYPE,SPATIAL_XREF_TYPE
SP_BOUNDARY,LOCATION_QUALITY,R_LOCATION_QUALITY,LOCATION_QUALITY
SPACING_UNIT,SPACING_UNIT_TYPE,R_SPACING_UNIT_TYPE,SPACING_UNIT_TYPE
SOURCE_DOCUMENT,DOCUMENT_TYPE,R_DOCUMENT_TYPE,DOCUMENT_TYPE
SF_WASTE_DISPOSAL,WASTE_HANDLING_METHOD,R_WASTE_HANDLING,WASTE_HANDLING_METHOD
SF_WASTE_DISPOSAL,WASTE_ORIGIN,R_WASTE_ORIGIN,WASTE_ORIGIN
SF_WASTE,WASTE_FACILITY_TYPE,R_WASTE_FACILITY_TYPE,WASTE_FACILITY_TYPE
SF_REST_REMARK,RESTRICTION_REMARK_TYPE,R_REST_REMARK,RESTRICTION_REMARK_TYPE
SF_MAINTAIN,MAINTAIN_TYPE,R_SF_MAINTAIN_TYPE,MAINTAIN_TYPE
SF_MAINTAIN,SF_TYPE,R_SF_MAINTAIN_TYPE,MAINTAIN_TYPE
SF_DESCRIPTION,DESC_VALUE_CODE,R_SF_DESC_VALUE,VALUE_CODE
SF_DESCRIPTION,DESC_TYPE,R_SF_DESC_VALUE,DESC_TYPE
SF_ALIAS,SW_APPLICATION_ID,R_SW_APPLICATION,SW_APPLICATION_ID
SEIS_VELOCITY,VELOCITY_TYPE,R_VELOCITY_TYPE,VELOCITY_TYPE
SEIS_STREAMER_COMP,COMPONENT_TYPE,R_STREAMER_COMP,COMPONENT_TYPE
SEIS_SET_GEOMETRY,GEOMETRY_TYPE,R_GEOMETRY_TYPE,GEOMETRY_TYPE
SEIS_PATCH,PATCH_TYPE,R_SEIS_PATCH_TYPE,PATCH_TYPE
SEIS_LICENSE_VIOLATION,RESOLVE_TYPE,R_SEIS_LIC_VIOL_RESOL,RESOLVE_TYPE
SEIS_LICENSE_STATUS,LICENSE_STATUS_TYPE,R_LICENSE_STATUS,LICENSE_STATUS
SEIS_LICENSE_COND,CONDITION_CODE,R_SEIS_LIC_COND_CODE,CONDITION_TYPE
SEIS_INTERP_SET,SW_APPLICATION_ID,R_SW_APPLICATION,SW_APPLICATION_ID
SEIS_INTERP_LOAD_PARM,PARAMETER_ORIGIN,R_SEIS_PARM_ORIGIN,PARAMETER_ORIGIN
SEIS_ACTIVITY,SEIS_ACTIVITY_CLASS,R_SEIS_ACTIVITY_TYPE,SEIS_ACTIVITY_CLASS
SAMPLE_GAS_ANAL_DETAIL,ANALYSIS_PROPERTY,R_ANAL_PROPERTY_CODE,PROPERTY_VALUE_CODE
RM_INFO_ITEM_DESC,METADATA_TYPE,R_RMII_METADATA_CODE,METADATA_TYPE
RM_INFO_ITEM_BA,CONTACT_BA_TYPE,R_BA_TYPE,BA_TYPE
RM_INFO_ITEM_BA,CONTACT_TYPE,R_RMII_CONTACT_TYPE,CONTACT_TYPE
RM_INFO_DATA_QUALITY,DEFICIENCY_TYPE,R_RMII_DEFICIENCY,DEFICIENCY_TYPE
RESTRICTION,REST_DURATION_TYPE,R_REST_DURATION,REST_DURATION_TYPE
RESENT_VOL_REVISION,REVISION_METHOD,R_REVISION_METHOD,REVISION_METHOD
PR_STR_FORM_COMPLETION,STATUS_TYPE,R_COMPLETION_STATUS,STATUS_TYPE
PROJECT_STEP,STEP_TYPE,R_PROJ_STEP_TYPE,STEP_TYPE
PROJECT_STATUS,STATUS_TYPE,R_PROJECT_STATUS_TYPE,STATUS_TYPE
PROJECT_PLAN_STEP_XREF,STEP_XREF_TYPE,R_PROJ_STEP_XREF_TYPE,PROJECT_STEP_XREF_TYPE
PROJECT_PLAN_STEP,STEP_TYPE,R_PROJ_STEP_TYPE,STEP_TYPE
PROJECT_CONDITION,PROJECT_CONDITION,R_PROJECT_CONDITION,PROJECT_TYPE
PROD_LEASE_UNIT_ALIAS,LANGUAGE_ID,R_LANGUAGE,LANGUAGE_ID
PROD_LEASE_UNIT,LEASE_UNIT_STATUS,R_LEASE_UNIT_STATUS,LEASE_UNIT_STATUS
PRODUCT_COMPOSITION,PRODUCT_COMPONENT_TYPE,R_PRODUCT_COMPONENT_TYPE,PRODUCT_COMPONENT_TYPE
PPDM_UOM_ALIAS,ALIAS_TYPE,R_PPDM_UOM_ALIAS_TYPE,UOM_ALIAS_TYPE
PPDM_RULE_ALIAS,ALIAS_REASON_TYPE,R_ALIAS_REASON_TYPE,REASON_TYPE
PPDM_OBJECT_STATUS,OBJECT_STATUS,R_PPDM_OBJECT_STATUS,OBJECT_STATUS
PPDM_METRIC_VALUE,METRIC_TYPE,R_PPDM_METRIC_TYPE,METRIC_TYPE
PPDM_INDEX,INDEX_CATEGORY,R_PPDM_INDEX_CATEGORY,INDEX_CATEGORY
PPDM_GROUP_XREF,SW_APPLICATION_ID,R_SW_APPLICATION,SW_APPLICATION_ID
PPDM_CODE_VERSION_COLUMN,LANGUAGE,R_LANGUAGE,LANGUAGE_ID
PPDM_AUDIT_HISTORY,AUDIT_TYPE,R_PPDM_AUDIT_TYPE,AUDIT_TYPE
PDEN_VOL_SUMMARY,ACTIVITY_TYPE,R_ACTIVITY_TYPE,ACTIVITY_TYPE
PDEN_ALLOC_FACTOR,VOLUME_METHOD,R_VOLUME_METHOD,VOLUME_METHOD
PDEN,PRODUCTION_METHOD,R_PRODUCTION_METHOD,PRODUCTION_METHOD
PDEN,PDEN_STATUS,R_PDEN_STATUS,PDEN_STATUS
OBLIG_PAYMENT_INSTR,PAY_METHOD,R_PAY_METHOD,PAY_METHOD
OBLIG_PAYMENT,PAYEE_PAYOR,R_OBLIG_PARTY_TYPE,PARTY_TYPE
LITH_SAMPLE_PREP,PREPARATION_CLASS,R_LITH_PREP_CLASS,PREPARATION_CLASS
LITH_SAMPLE_DESC,OIL_STAIN,R_LITH_OIL_STAIN,OIL_STAIN
LITH_SAMPLE_DESC,LITH_COLOR,R_LITH_COLOR,COLOR
LITH_COMP_GRAIN_SIZE,SCALE_SCHEME,R_LITH_SCALE_SCHEME,SCALE_SCHEME
LITH_COMPONENT,COMPONENT_TYPE,R_LITH_COMPONENT,COMPONENT
LEGAL_NORTH_SEA_LOC,LOCATION_TYPE,R_LOCATION_TYPE,LOCATION_TYPE
LAND_SALE_BA_SERVICE,BA_SERVICE_TYPE,R_BA_SERVICE_TYPE,BA_SERVICE_TYPE
LAND_RIGHT,LAND_CASE_TYPE,R_LAND_CASE_TYPE,LAND_CASE_TYPE
LAND_BA_SERVICE,BA_SERVICE_TYPE,R_BA_SERVICE_TYPE,BA_SERVICE_TYPE
LAND_ALIAS,LANGUAGE_ID,R_LANGUAGE,LANGUAGE_ID
HSE_INCIDENT_INTERACTION,INTERACTION_TYPE,R_INCIDENT_INTERACT_TYPE,INTERACTION_TYPE
HSE_INCIDENT_EQUIP,EQUIPMENT_GROUP,R_CAT_EQUIP_GROUP,CAT_EQUIP_GROUP
HSE_INCIDENT_COMPONENT,COMPONENT_TYPE,R_HSE_INCIDENT_COMP_TYPE,COMPONENT_TYPE
HSE_INCIDENT_CLASS_ALIAS,LANGUAGE_ID,R_LANGUAGE,LANGUAGE_ID
HSE_INCIDENT,RECORDED_TIMEZONE,R_TIMEZONE,TIMEZONE
FIN_XREF,FIN_XREF_TYPE,R_FIN_XREF_TYPE,FIN_XREF_TYPE
FACILITY_VERSION,PLOT_SYMBOL,R_PLOT_SYMBOL,PLOT_SYMBOL
FACILITY_VERSION,STATUS_TYPE,R_FACILITY_STATUS,FACILITY_STATUS
FACILITY_MAINT_STATUS,MAINTAIN_STATUS_TYPE,R_FAC_MAINT_STATUS,MAINTAIN_STATUS_TYPE
FACILITY_DESCRIPTION,SPEC_CODE,R_FACILITY_SPEC_CODE,SPEC_CODE
FACILITY_DESCRIPTION,SPEC_CODE,R_FACILITY_SPEC_CODE,SPEC_TYPE
FACILITY_BA_SERVICE,SERVICE_QUALITY,R_SERVICE_QUALITY,SERVICE_QUALITY
FACILITY,FACILITY_FUNCTION,R_FAC_FUNCTION,FACILITY_FUNCTION
FACILITY,PIPELINE_MATERIAL,R_FAC_PIPE_MATERIAL,PIPELINE_MATERIAL
EQUIPMENT_STATUS,EQUIP_STATUS_TYPE,R_EQUIP_STATUS,STATUS_TYPE
EQUIPMENT_SPEC,REFERENCE_VALUE_TYPE,R_EQUIP_SPEC_REF_TYPE,REFERENCE_VALUE_TYPE
ECOZONE_ALIAS,ALIAS_TYPE,R_ALIAS_TYPE,ALIAS_TYPE
ECOZONE_ALIAS,ALIAS_REASON_TYPE,R_ALIAS_REASON_TYPE,REASON_TYPE
CS_ALIAS,ALIAS_REASON_TYPE,R_ALIAS_REASON_TYPE,REASON_TYPE
CONT_PROVISION,CONT_PROVISION_TYPE,R_CONT_PROVISION_TYPE,CONT_PROVISION_TYPE
CLASS_SYSTEM_ALIAS,LANGUAGE_ID,R_LANGUAGE,LANGUAGE_ID
CAT_EQUIP_SPEC,SPEC_TYPE,R_CAT_EQUIP_SPEC_CODE,SPEC_CODE
CAT_ADDITIVE,ADDITIVE_GROUP,R_CAT_ADDITIVE_GROUP,ADDITIVE_GROUP
BUSINESS_ASSOCIATE,CURRENT_STATUS,R_BA_STATUS,BA_STATUS
BUSINESS_ASSOCIATE,BA_TYPE,R_BA_TYPE,BA_TYPE
BA_PREFERENCE,LANGUAGE,R_LANGUAGE,LANGUAGE_ID
BA_LICENSE_VIOLATION,VIOLATION_TYPE,R_BA_LIC_VIOLATION_TYPE,VIOLATION_TYPE
BA_LICENSE_STATUS,LICENSE_STATUS,R_LICENSE_STATUS,LICENSE_STATUS
BA_LICENSE_ALIAS,ALIAS_TYPE,R_ALIAS_TYPE,ALIAS_TYPE
BA_CREW_MEMBER,CREW_POSITION,R_EMPLOYEE_POSITION,EMPLOYEE_POSITION
BA_CREW,CREW_TYPE,R_BA_CREW_TYPE,CREW_TYPE
BA_AUTHORITY,AUTHORITY_TYPE,R_AUTHORITY_TYPE,AUTHORITY_TYPE
BA_ALIAS,LANGUAGE_ID,R_LANGUAGE,LANGUAGE_ID
BA_ALIAS,ALIAS_TYPE,R_ALIAS_TYPE,ALIAS_TYPE
WELL_NODE_STRAT_UNIT,PICK_QUALITY,R_PICK_QUALITY,PICK_QUALITY
WELL_NODE_STRAT_UNIT,LOCATION_TYPE,R_LOCATION_TYPE,LOCATION_TYPE
WELL_NODE_M_B,NS_START_LINE,R_NS_START_LINE,NS_START_LINE
WELL_LOG_TRIP,LOGGING_SERVICE_TYPE,R_CURVE_TYPE,CURVE_TYPE
WELL_LOG_PARM_ARRAY,DIMENSION,R_LOG_ARRAY_DIMENSION,DIMENSION
WELL_LICENSE,RIG_CODE,R_RIG_CODE,RIG_CODE
WELL_HORIZ_DRILL,HORIZ_DRILLING_TYPE,R_HORIZ_DRILL_TYPE,HORIZ_DRILL_TYPE
WELL_HORIZ_DRILL,BUILDUP_RADIUS_TYPE,R_BUILDUP_RADIUS_TYPE,BUILDUP_RADIUS
WELL_DRILL_MUD_INTRVL,MEDIA_TYPE,R_DRILLING_MEDIA,DRILLING_MEDIA
WELL_DRILL_INT_DETAIL,BIT_DETAIL_CODE,R_DRILL_BIT_DETAIL_CODE,BIT_DETAIL_CODE
WELL_DRILL_BIT_INTERVAL,CUTTING_STRUCTURE_LOC,R_BIT_CUT_STRUCT_LOC,CUTTING_STRUCTURE_LOC
WELL_BA_SERVICE,SERVICE_TYPE,R_BA_SERVICE_TYPE,BA_SERVICE_TYPE
STRAT_INTERP_CORR,STRAT_CORRELATION_CRITERIA,R_STRAT_CORR_CRITERIA,STRAT_CORRELATION_CRITERIA
STRAT_INTERP_CORR,STRAT_INTERPRET_METHOD,R_STRAT_INTERP_METHOD,STRAT_INTERPRET_METHOD
SF_STATUS,STATUS_TYPE,R_SF_STATUS_TYPE,STATUS_TYPE
SF_RIG_OVERHEAD_EQUIP,OVERHEAD_EQUIP_TYPE,R_RIG_OVERHEAD_TYPE,OVERHEAD_EQUIP_TYPE
SEIS_PROC_SET,PROC_SET_TYPE,R_SEIS_PROC_SET_TYPE,PROC_SET_TYPE
SEIS_CHANNEL,CHANNEL_TYPE,R_SEIS_CHANNEL_TYPE,CHANNEL_TYPE
SEIS_ACQTN_DESIGN,ACQTN_DIMENSION,R_SEIS_DIMENSION,SEIS_DIMENSION
SAMPLE_OIL_ANAL_DETAIL,ANALYSIS_VALUE_CODE,R_ANAL_PROPERTY_CODE,PROPERTY_VALUE_CODE
RM_IMAGE_SECT,INDEX_TYPE,R_LOG_INDEX_TYPE,INDEX_TYPE
RM_DOCUMENT,DOCUMENT_STATUS,R_DOC_STATUS,DOCUMENT_STATUS
REPORT_HIER_DESC,LEVEL_TYPE,R_REPORT_HIER_LEVEL,LEVEL_TYPE
PROJECT_COMPONENT,COMPONENT_TYPE,R_PROJECT_COMP_TYPE,COMPONENT_TYPE
PPDM_TABLE,TABLE_TYPE,R_PPDM_TABLE_TYPE,TABLE_TYPE
